RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
8831.0,15810444.0,Aksenov,562,Germany,Female,39.0,6,130565.02,1.0,1,0,9854.72,1,1,5,DIAMOND,481
8832.0,15645593.0,Trevisani,599,France,Female,41.0,2,91328.71,1.0,1,0,115724.78,0,0,1,GOLD,381
8833.0,15765345.0,Wood,753,France,Male,35.0,4,0.0,2.0,1,invalid_value,106303.4,0,0,2,GOLD,759
8834.0,15760873.0,Lombardo,594,France,Male,50.0,7,81310.34,1.0,1,1,183868.01,0,0,4,SILVER,439
8835.0,15794178.0,Walpole,657,France,Male,34.0,3,107136.6,1.0,1,0,153895.46,0,0,2,DIAMOND,798
8836.0,15589361.0,Chikwendu,716,Spain,Male,34.0,invalid_value,0.0,1.0,1,1,66695.71,0,0,3,DIAMOND,980
8837.0,15662483.0,Ko,850,France,Male,43.0,7,0.0,2.0,1,1,173851.11,0,0,3,DIAMOND,368
8838.0,15809736.0,Steigrad,664,France,Male,46.0,2,0.0,1.0,1,1,177423.02,1,1,5,PLATINUM,816
8839.0,15731148.0,Isayeva,558,France,Male,33.0,0,108477.49,1.0,1,1,109096.71,1,1,2,SILVER,729
8840.0,15774328.0,Boni,606,Germany,Male,40.0,1,144757.97,2.0,1,1,166656.18,invalid_value,0,3,SILVER,invalid_value
8841.0,15646969.0,Anayolisa,776,Spain,Male,33.0,2,0.0,2.0,1,1,176921.0,0,0,2,GOLD,536
8842.0,15718769.0,Fallaci,,Spain,Male,36.0,1,113110.26,1.0,1,0,98413.1,0,0,3,DIAMOND,512
8843.0,15610226.0,Fenton,614,France,Female,27.0,9,106414.57,2.0,0,0,77500.81,0,0,2,SILVER,825
8844.0,15616270.0,Chao,620,Spain,Male,42.0,4,106920.91,1.0,0,1,119747.08,0,0,5,GOLD,396
8845.0,15790717.0,Osinachi,695,Spain,Male,35.0,7,0.0,2.0,1,0,160387.98,0,0,5,PLATINUM,950
8846.0,15635703.0,Chu,729,Germany,Female,39.0,1,131513.26,1.0,1,1,193715.0,0,0,1,PLATINUM,751
8847.0,15616365.0,Obiuto,571,France,,53.0,2,0.0,2.0,1,0,28045.77,0,0,5,SILVER,266
8848.0,15630244.0,Chu,457,France,Male,40.0,10,134320.23,2.0,1,0,invalid_value,0,0,5,DIAMOND,invalid_value
8849.0,15734714.0,Nash,559,France,Female,29.0,3,79715.36,1.0,1,0,82252.28,0,0,3,GOLD,956
8850.0,15721433.0,Hixson,664,France,Female,38.0,4,74306.19,2.0,1,0,154395.56,0,0,3,DIAMOND,733
8851.0,15590201.0,Fiorentini,500,Spain,Female,50.0,5,0.0,4.0,1,1,83866.35,1,1,1,DIAMOND,416
8852.0,15590828.0,Chidimma,782,Germany,Male,42.0,7,126428.38,1.0,1,0,39830.1,0,0,1,GOLD,367
8853.0,15752097.0,Chiazagomekpere,708,Spain,Male,38.0,8,99640.89,1.0,1,0,12429.22,0,,2,DIAMOND,412
8854.0,15800031.0,Laura,681,France,Male,43.0,3,66338.68,1.0,1,1,18772.5,1,1,5,DIAMOND,350
8855.0,15630857.0,Wu,674,Spain,Female,39.0,6,0.0,2.0,1,1,9574.83,0,0,3,SILVER,629
8856.0,15689953.0,Toscani,697,Spain,Male,43.0,10,128226.37,1.0,0,0,188486.94,0,0,3,DIAMOND,761
8857.0,15759733.0,McMillan,774,France,Female,26.0,5,0.0,2.0,1,1,64716.08,0,0,2,GOLD,862
8858.0,15810826.0,Chiekwugo,624,France,Male,36.0,6,0.0,2.0,0,0,84749.96,0,0,3,GOLD,747
8859.0,15668009.0,Hendley,747,Spain,Male,37.0,1,0.0,2.0,0,1,180551.76,0,0,1,PLATINUM,988
8860.0,15743456.0,Birnie,715,France,Female,32.0,10,0.0,2.0,1,0,invalid_value,0,0,3,DIAMOND,852
8861.0,15725762.0,Kemp,808,France,invalid_value,24.0,4,122168.65,1.0,1,0,174107.04,0,0,4,GOLD,233
8862.0,invalid_value,Johnstone,678,France,Female,43.0,7,178074.33,1.0,0,0,110405.9,0,0,3,DIAMOND,853
8863.0,15769246.0,Lo Duca,813,Germany,Male,59.0,2,135078.41,1.0,1,0,187636.06,1,1,1,GOLD,709
8864.0,15781129.0,Montgomery,687,Spain,Male,38.0,8,69434.4,2.0,1,1,66580.13,1,,4,GOLD,778
8865.0,15599124.0,Miller,832,France,Female,29.0,5,0.0,2.0,1,0,178779.52,0,0,5,PLATINUM,922
8866.0,,Chiemezie,668,France,Male,72.0,2,0.0,2.0,1,1,70783.61,0,0,5,DIAMOND,658
8867.0,15810995.0,Wright,526,Germany,Male,34.0,3,122726.56,1.0,1,1,46772.36,0,0,1,PLATINUM,429
8868.0,15653773.0,Shaw,457,France,Female,38.0,7,164496.99,1.0,1,1,163327.27,0,0,3,SILVER,929
8869.0,15708357.0,Chapman,649,Spain,Female,38.0,8,0.0,1.0,1,0,,0,0,2,SILVER,858
8870.0,15733597.0,Y?an,669,France,Female,41.0,0,150219.41,2.0,0,0,107839.03,0,0,2,PLATINUM,880
8871.0,15789560.0,Clark,668,France,Male,42.0,8,187534.79,1.0,1,1,32900.41,1,1,2,PLATINUM,835
8872.0,15699524.0,Howells,466,France,Female,30.0,3,0.0,1.0,1,0,193984.6,0,0,2,PLATINUM,671
8873.0,15626475.0,Gamble,685,France,Male,30.0,2,0.0,2.0,1,1,invalid_value,0,,2,DIAMOND,936
8874.0,15810839.0,Rogers,610,France,Male,34.0,0,103108.17,1.0,0,0,125646.82,0,0,1,DIAMOND,738
,15684318.0,McMillan,582,Germany,Female,50.0,6,96486.57,2.0,1,1,20344.02,0,0,3,PLATINUM,355
8876.0,15768120.0,Brown,702,Germany,Male,36.0,9,90560.48,2.0,1,0,,0,0,2,PLATINUM,941
8877.0,15712807.0,Robertson,556,Spain,Male,46.0,3,131764.96,1.0,1,1,108500.66,1,1,5,SILVER,606
8878.0,15696371.0,Thomas,812,Spain,Female,24.0,1,92476.88,1.0,0,0,83247.14,0,0,4,GOLD,816
8879.0,15675794.0,Hsing,645,Germany,Male,47.0,9,152076.93,1.0,1,0,121840.2,1,1,3,GOLD,309
8880.0,15774277.0,Chiu,809,France,Male,43.0,2,0.0,2.0,1,1,132908.07,0,0,1,invalid_value,706
8881.0,15603764.0,Chang,560,France,Male,49.0,4,0.0,1.0,1,1,100075.1,1,1,1,DIAMOND,533
8882.0,15618647.0,Kornilova,744,France,Male,29.0,1,43504.42,1.0,1,1,119327.75,0,0,1,PLATINUM,607
8883.0,15614643.0,Chifo,731,Spain,Female,39.0,2,0.0,2.0,1,0,136737.13,0,0,2,SILVER,665
8884.0,15707696.0,Lu,471,Spain,Female,28.0,5,0.0,2.0,1,1,22356.97,0,0,1,PLATINUM,583
8885.0,15749583.0,Bellucci,686,Germany,Female,38.0,2,93569.86,3.0,,0,10137.34,1,1,4,PLATINUM,844
,15815125.0,Michael,668,Spain,Male,45.0,4,102486.21,2.0,1,1,158379.25,0,0,4,GOLD,823
8887.0,15779620.0,Sinclair,575,France,Male,36.0,1,0.0,1.0,0,1,94570.56,0,0,4,GOLD,319
8888.0,15768233.0,Chukwuebuka,435,Germany,Male,37.0,8,114346.3,1.0,0,1,980.93,1,1,1,PLATINUM,426
8889.0,15637788.0,Schmidt,743,France,Male,23.0,3,110203.77,1.0,1,0,95583.45,0,0,1,PLATINUM,476
8890.0,15777046.0,Parry,580,France,Female,39.0,9,128362.59,1.0,1,0,86044.98,0,0,1,GOLD,456
,15788723.0,McIntyre,599,Germany,Female,49.0,10,143888.22,2.0,1,1,166236.38,1,1,4,SILVER,383
8892.0,15790489.0,Lo Duca,534,Spain,Male,34.0,5,170600.78,1.0,0,1,5240.53,0,0,5,PLATINUM,703
8893.0,15739476.0,Ferrari,680,France,Female,32.0,5,0.0,1.0,1,1,150684.23,0,0,5,GOLD,589
8894.0,15612670.0,Berry,631,Spain,Female,46.0,10,0.0,,1,1,129508.96,,0,2,DIAMOND,687
8895.0,15631222.0,Cattaneo,485,France,Female,39.0,2,75339.64,1.0,1,1,70665.16,0,0,3,GOLD,772
8896.0,15658972.0,Foster,699,France,Female,40.0,8,122038.34,1.0,1,0,102085.35,0,0,4,invalid_value,547
8897.0,15724691.0,Gordon,712,France,Male,34.0,1,0.0,2.0,1,1,195052.12,0,0,1,PLATINUM,966
8898.0,15740442.0,May,603,France,Male,51.0,8,186825.57,1.0,1,0,93739.71,1,1,2,PLATINUM,645
8899.0,15760427.0,Cameron,850,France,Male,40.0,6,124788.18,1.0,1,0,65612.12,0,0,4,PLATINUM,657
8900.0,15677939.0,Ch'eng,584,France,Female,41.0,3,0.0,2.0,1,1,160095.48,0,0,4,SILVER,796
8901.0,15611599.0,Curtis,604,France,Female,71.0,2,0.0,2.0,1,1,49506.82,0,0,2,DIAMOND,687
8902.0,15633474.0,Whitehead,586,France,Male,51.0,2,138553.57,1.0,1,1,92406.22,0,0,4,DIAMOND,832
8903.0,15671973.0,Chukwuemeka,467,Spain,Male,39.0,5,0.0,2.0,1,1,7415.96,0,0,5,SILVER,994
,15790019.0,invalid_value,520,France,Male,35.0,9,105387.89,1.0,1,1,25059.06,0,0,5,DIAMOND,471
8905.0,15737735.0,Grant,683,Spain,Male,40.0,4,95053.1,1.0,1,1,invalid_value,1,1,5,PLATINUM,777
8906.0,15661745.0,Browne,557,France,Male,36.0,3,0.0,1.0,0,1,144078.02,0,0,4,SILVER,880
8907.0,15797065.0,Goloubev,613,Spain,Female,32.0,0,0.0,2.0,0,1,invalid_value,0,,5,DIAMOND,963
8908.0,15710671.0,Gordon,786,France,Male,34.0,,137361.96,1.0,0,0,183682.09,0,0,1,SILVER,872
8909.0,15656522.0,Sutherland,593,Spain,Male,32.0,10,158537.42,1.0,1,0,166850.57,0,0,5,SILVER,584
8910.0,15705085.0,Quesada,670,Spain,Female,29.0,9,0.0,2.0,1,0,27359.19,0,0,4,DIAMOND,440
8911.0,15744873.0,Wright,657,Germany,Female,48.0,5,143595.87,1.0,0,0,101314.65,1,1,4,PLATINUM,944
8912.0,15781914.0,Simmons,718,Germany,Male,32.0,9,169947.41,2.0,1,1,27979.16,0,0,1,GOLD,371
8913.0,15637354.0,Yobachukwu,623,France,Female,24.0,7,148167.83,2.0,,1,109470.34,0,0,,PLATINUM,884
8914.0,15717307.0,Read,496,France,Male,31.0,5,0.0,2.0,1,0,93713.13,0,0,3,DIAMOND,836
8915.0,15746695.0,Wunder,429,France,Female,39.0,6,48023.83,1.0,1,0,74870.99,0,0,3,GOLD,659
,15804962.0,Nnaife,606,France,Male,36.0,invalid_value,155655.46,1.0,1,1,192387.51,1,1,4,DIAMOND,1000
8917.0,15665378.0,Shen,499,France,Female,46.0,6,0.0,2.0,1,0,73457.55,0,0,5,PLATINUM,809
8918.0,15757865.0,Powell,642,France,Male,62.0,7,0.0,2.0,1,1,61120.75,0,0,3,SILVER,729
8919.0,15578787.0,Goddard,641,France,Female,52.0,4,0.0,1.0,1,0,90964.54,1,1,1,SILVER,742
8920.0,15794323.0,Buckley,673,France,Male,32.0,8,121240.76,1.0,1,0,116969.73,0,0,2,DIAMOND,296
,15697546.0,McIntyre,570,France,Female,36.0,3,0.0,2.0,1,0,92118.75,0,0,2,DIAMOND,971
8922.0,15629519.0,Yen,472,France,Female,37.0,invalid_value,0.0,2.0,1,1,48357.9,0,0,3,SILVER,793
8923.0,15624703.0,Okonkwo,550,Germany,Male,35.0,9,129847.75,2.0,1,0,197325.4,0,0,2,SILVER,921
8924.0,15570002.0,Burlingame,625,Germany,Female,55.0,8,118772.71,4.0,0,0,,1,1,1,PLATINUM,532
8925.0,invalid_value,Hs?,516,France,Male,46.0,invalid_value,0.0,2.0,1,1,169122.54,0,0,4,GOLD,786
8926.0,15805463.0,Board,682,Germany,Male,32.0,2,105163.88,2.0,1,1,164170.46,0,0,3,DIAMOND,799
8927.0,15709136.0,Adams,620,France,Male,28.0,8,0.0,2.0,1,1,199909.32,0,0,4,SILVER,933
8928.0,15801605.0,Rizzo,626,France,Female,39.0,0,0.0,2.0,1,1,83295.09,0,0,2,invalid_value,272
8929.0,15567855.0,Chukwufumnanya,623,France,Female,29.0,1,0.0,2.0,0,0,39382.06,0,0,2,SILVER,252
8930.0,15675141.0,Fraser,569,France,Female,35.0,4,93934.63,1.0,1,0,184748.23,0,0,5,GOLD,786
8931.0,15665759.0,Russell,724,France,Female,69.0,5,117866.92,1.0,1,1,62280.91,0,0,3,PLATINUM,876
8932.0,15761487.0,Yefimova,678,France,Female,55.0,5,0.0,1.0,0,1,196794.11,1,1,5,GOLD,222
8933.0,15700394.0,Palermo,713,Spain,Female,26.0,4,122857.46,2.0,1,0,144682.17,1,1,1,PLATINUM,709
8934.0,15631162.0,Bergamaschi,631,France,Male,32.0,10,0.0,2.0,0,1,196342.66,0,0,3,SILVER,556
8935.0,15630641.0,Shao,846,France,Female,37.0,6,127103.97,1.0,1,1,41516.44,0,0,1,SILVER,290
8936.0,15585066.0,Chimaraoke,660,France,Female,43.0,1,0.0,1.0,0,1,112026.1,1,1,5,DIAMOND,720
8937.0,15722991.0,McGregor,567,France,Male,54.0,9,96402.96,1.0,0,0,52035.29,1,1,1,PLATINUM,376
8938.0,15737404.0,Kesteven,731,France,Male,31.0,1,132512.26,1.0,1,1,185466.85,0,0,3,SILVER,960
8939.0,15722409.0,Ritchie,693,Spain,Male,47.0,8,107604.66,1.0,1,1,80149.27,0,0,5,SILVER,446
8940.0,15806420.0,Jenks,772,France,Male,34.0,9,0.0,2.0,1,0,170980.86,0,0,1,SILVER,870
8941.0,15658148.0,Udokamma,657,France,Male,38.0,7,0.0,2.0,1,0,185827.74,0,0,1,GOLD,870
8942.0,15810660.0,Boyle,774,Germany,Male,34.0,4,120875.23,2.0,0,1,113407.26,0,0,5,SILVER,948
8943.0,15709780.0,Azuka,667,France,Female,37.0,9,71786.9,2.0,1,1,67734.79,0,0,2,SILVER,818
8944.0,15727350.0,Pai,516,France,Female,37.0,8,113143.12,1.0,0,0,3363.36,0,0,2,DIAMOND,372
8945.0,15752312.0,Howells,551,Spain,Male,49.0,1,150777.72,2.0,1,1,135757.27,0,0,5,PLATINUM,986
8946.0,15616745.0,invalid_value,542,Spain,Male,35.0,2,174894.53,1.0,1,1,22314.55,0,0,4,,380
8947.0,15572294.0,Kelly,623,France,Male,28.0,7,0.0,1.0,0,0,129526.57,0,0,4,SILVER,223
8948.0,15674110.0,Walton,701,France,Female,43.0,2,160416.56,1.0,invalid_value,1,37266.43,0,0,1,SILVER,998
8949.0,15662501.0,Ebelechukwu,583,France,Male,48.0,3,91246.53,1.0,1,0,60017.46,1,1,4,SILVER,401
8950.0,15649239.0,Vasilieva,,Spain,Male,46.0,10,0.0,2.0,1,0,153015.42,0,0,2,GOLD,416
8951.0,15700424.0,Hsiao,461,France,Female,35.0,5,0.0,1.0,1,1,54209.02,0,0,2,GOLD,710
8952.0,15636388.0,Abrego,702,Germany,Female,23.0,7,98775.23,1.0,1,0,114603.96,0,0,5,GOLD,291
8953.0,15713975.0,Gibson,565,Germany,Female,47.0,10,139756.12,1.0,1,0,165849.49,1,1,4,GOLD,234
8954.0,15592925.0,Giordano,711,Spain,Male,,3,177626.77,3.0,0,1,16392.72,1,1,1,PLATINUM,788
8955.0,15581626.0,Mancini,664,France,Male,54.0,8,0.0,1.0,1,1,162719.69,1,1,5,SILVER,742
8956.0,15641319.0,Afanasyeva,518,Spain,Male,50.0,4,invalid_value,1.0,0,0,107112.25,1,1,2,PLATINUM,225
8957.0,15723481.0,Wright,728,Spain,Male,42.0,8,0.0,2.0,0,1,41823.22,0,0,5,DIAMOND,785
8958.0,15787825.0,Okwudiliolisa,585,Germany,Male,37.0,6,152496.82,1.0,1,1,99907.29,0,0,3,SILVER,405
8959.0,15710726.0,Hughes,573,France,Male,52.0,8,0.0,2.0,0,1,178229.04,0,invalid_value,2,SILVER,481
8960.0,15627195.0,Parrott,568,Germany,Male,26.0,1,112930.28,2.0,1,0,22095.73,0,0,5,GOLD,438
8961.0,15657957.0,Hughes,602,invalid_value,Female,26.0,8,113674.2,1.0,1,0,197861.16,1,1,3,DIAMOND,368
8962.0,15676117.0,Zinachukwudi,,France,Male,44.0,9,0.0,1.0,1,0,138328.24,0,0,5,DIAMOND,696
8963.0,15607874.0,Keane,687,France,Male,38.0,0,144450.58,1.0,0,1,137276.83,0,0,3,SILVER,385
8964.0,15796993.0,McCollum,741,France,Male,52.0,1,171236.3,2.0,0,0,21834.4,1,1,5,PLATINUM,332
8965.0,15649858.0,Simpson,469,Spain,Male,37.0,,96776.49,1.0,1,1,119890.86,0,0,4,PLATINUM,406
8966.0,15811032.0,Gambrell,477,Germany,Female,58.0,8,145984.92,1.0,1,1,24564.7,0,0,5,DIAMOND,464
8967.0,15679963.0,Moretti,737,Germany,Male,43.0,8,96353.8,1.0,0,0,10209.8,0,0,1,DIAMOND,373
8968.0,15579131.0,Ricci,835,France,Male,25.0,7,0.0,2.0,1,1,83449.65,0,0,3,SILVER,343
8969.0,15572428.0,Rieke,717,Germany,Female,33.0,0,115777.23,1.0,1,1,81508.1,0,0,1,DIAMOND,569
8970.0,15622461.0,Ndubuagha,562,France,Female,51.0,7,122822.0,2.0,0,0,32626.21,0,0,3,GOLD,461
8971.0,15636105.0,Chung,758,Spain,Male,61.0,2,0.0,2.0,1,1,invalid_value,0,0,5,GOLD,299
8972.0,15583849.0,Ts'ai,408,France,Male,40.0,3,0.0,2.0,0,0,124874.23,0,0,5,GOLD,602
8973.0,15718780.0,Cox,650,Spain,Female,32.0,4,79450.09,1.0,1,1,118324.75,0,0,5,SILVER,315
8974.0,15739271.0,Lei,582,Germany,Male,33.0,2,122394.0,1.0,1,1,22113.93,0,0,3,GOLD,273
8975.0,15697129.0,Ulyanova,706,invalid_value,Female,43.0,1,0.0,2.0,1,0,31962.77,0,0,4,,994
8976.0,15763415.0,Gray,567,Germany,Male,41.0,0,134378.89,1.0,1,1,105746.94,0,0,5,DIAMOND,624
8977.0,15796617.0,McGregor,720,France,Male,29.0,2,,2.0,1,0,39925.52,0,0,5,PLATINUM,398
8978.0,15626628.0,Tretiakova,631,Spain,Female,31.0,2,88161.85,2.0,1,0,127630.88,0,0,1,PLATINUM,804
8979.0,15765857.0,,623,Spain,Male,41.0,2,142412.13,1.0,1,0,28778.98,0,0,4,DIAMOND,729
8980.0,15742511.0,Gordon,514,France,Male,35.0,3,121030.9,1.0,1,0,10008.68,0,0,4,DIAMOND,264
8981.0,15786433.0,Aitken,650,Germany,Female,35.0,3,165982.43,2.0,1,1,24482.16,0,0,2,PLATINUM,306
8982.0,15685805.0,Ginikanwa,673,Spain,Female,35.0,6,0.0,2.0,1,0,98618.79,0,0,5,SILVER,222
8983.0,15627971.0,Coates,504,France,Female,32.0,8,206663.75,1.0,0,0,16281.94,0,0,1,SILVER,899
8984.0,15783025.0,Piazza,723,Germany,,37.0,3,94661.53,2.0,1,0,121239.65,0,invalid_value,invalid_value,SILVER,279
8985.0,15726289.0,Cawood,645,France,Male,25.0,0,174400.36,1.0,1,0,42669.37,0,0,5,GOLD,600
8986.0,15802118.0,Ignatieff,664,Spain,Male,41.0,7,123428.69,1.0,1,1,164924.11,0,0,2,PLATINUM,315
8987.0,15607990.0,Gallo,760,Spain,Male,43.0,6,175735.5,1.0,1,1,157337.29,0,0,2,GOLD,927
8988.0,15695932.0,Yelverton,766,Spain,Male,36.0,5,78381.13,1.0,0,1,153831.6,0,0,2,SILVER,637
8989.0,15812279.0,William,634,France,Male,37.0,5,115345.86,2.0,0,0,invalid_value,0,0,3,GOLD,261
8990.0,15687558.0,Mault,640,Germany,Female,31.0,10,118613.34,1.0,1,,168469.65,0,0,3,DIAMOND,573
8991.0,15729065.0,Mackay,784,Germany,Male,28.0,2,109960.06,2.0,1,1,170829.87,0,0,2,DIAMOND,797
8992.0,15698902.0,McIntyre,547,Germany,Female,42.0,1,142703.4,1.0,1,0,86207.49,1,1,5,PLATINUM,731
8993.0,15570192.0,Henry,,Germany,Female,40.0,8,121729.42,1.0,0,0,61164.45,0,0,4,DIAMOND,
8994.0,15809265.0,Kao,547,France,Female,35.0,4,0.0,1.0,1,1,133287.73,0,0,1,GOLD,305
8995.0,15745201.0,Frewin,612,France,Female,43.0,4,139496.35,2.0,1,1,77128.23,0,0,2,,590
8996.0,15580623.0,Yefremova,573,Spain,Male,28.0,8,0.0,2.0,0,0,77660.03,0,0,4,invalid_value,668
8997.0,15578156.0,Anenechukwu,615,Spain,Male,32.0,5,138521.83,1.0,1,1,56897.1,0,0,3,SILVER,777
8998.0,15631063.0,Trentino,710,France,Female,33.0,2,0.0,2.0,1,0,72945.32,0,invalid_value,4,DIAMOND,221
8999.0,15692577.0,Tomlinson,674,Germany,Female,38.0,10,83727.68,1.0,1,0,45418.12,0,0,1,DIAMOND,450
9000.0,15810910.0,Royston,702,Spain,Female,38.0,9,0.0,2.0,1,1,158527.45,0,0,2,SILVER,629
9001.0,15723217.0,Cremonesi,616,France,Male,37.0,9,0.0,1.0,1,0,111312.96,0,0,5,PLATINUM,239
9002.0,15733111.0,Yeh,688,Spain,Male,32.0,6,124179.3,1.0,1,1,138759.15,0,0,1,GOLD,539
9003.0,15610727.0,Ch'in,605,France,Male,36.0,7,128829.25,1.0,1,0,190588.59,0,0,2,SILVER,879
9004.0,15792720.0,Martinez,676,France,Male,33.0,6,171490.78,1.0,0,0,79099.64,0,0,3,GOLD,248
9005.0,15723153.0,Wearing,708,Spain,Male,33.0,3,0.0,2.0,1,0,138613.21,0,0,5,DIAMOND,729
9006.0,15802823.0,Maclean,745,Spain,Female,38.0,7,0.0,2.0,1,1,194230.82,0,0,3,DIAMOND,401
9007.0,15756118.0,T'ao,661,Spain,Male,20.0,8,0.0,1.0,1,0,110252.53,0,0,3,GOLD,330
9008.0,15684934.0,Rose,726,France,Male,31.0,9,0.0,2.0,1,1,106117.3,0,0,3,GOLD,624
9009.0,invalid_value,Whitworth,475,France,Male,40.0,7,160818.08,1.0,0,1,169642.13,1,1,5,GOLD,219
9010.0,15729087.0,Suttor,751,Germany,Male,54.0,9,156367.6,2.0,invalid_value,1,116179.92,0,0,1,SILVER,676
9011.0,15786463.0,Hsing,645,Germany,Female,59.0,8,121669.93,2.0,0,0,invalid_value,1,1,5,SILVER,291
9012.0,15717498.0,Boni,775,France,Male,42.0,6,133970.22,2.0,0,1,187839.9,0,0,1,GOLD,invalid_value
9013.0,15718406.0,Marshall,540,France,Male,41.0,3,0.0,2.0,1,0,121098.65,0,0,2,,invalid_value
9014.0,15799468.0,Catchpole,591,France,Female,34.0,3,96127.27,1.0,0,0,30972.06,0,0,4,DIAMOND,427
9015.0,15626383.0,Tang,invalid_value,Spain,Male,60.0,7,121907.97,1.0,0,1,30314.04,0,0,5,GOLD,774
9016.0,15597385.0,Siddons,573,Spain,Male,41.0,5,0.0,2.0,0,1,14479.29,0,0,3,GOLD,508
9017.0,15570271.0,Wan,577,Spain,Male,31.0,6,0.0,1.0,1,1,196395.25,0,0,4,GOLD,458
9018.0,15690330.0,Efimov,830,Germany,Female,40.0,8,77701.64,1.0,0,1,19512.38,0,0,4,DIAMOND,671
9019.0,15680611.0,Rose,663,France,Male,67.0,9,0.0,invalid_value,1,1,72318.77,0,0,,PLATINUM,747
,15810227.0,Fanucci,421,France,Male,34.0,2,0.0,2.0,1,1,96615.23,0,0,1,GOLD,393
9021.0,15807194.0,Iweobiegbulam,718,Spain,Male,34.0,5,113922.44,2.0,1,0,30772.22,0,0,2,DIAMOND,503
9022.0,15712199.0,Ijendu,655,Germany,Female,61.0,2,183997.7,2.0,1,1,161217.18,0,0,5,PLATINUM,382
9023.0,15694995.0,O'Sullivan,712,France,Male,23.0,2,0.0,2.0,0,1,66795.78,0,0,5,PLATINUM,863
9024.0,15723400.0,Hutchinson,,France,Male,28.0,4,0.0,2.0,1,1,123969.64,0,0,2,PLATINUM,540
9025.0,15654772.0,Kwemto,640,France,Female,47.0,invalid_value,89799.46,2.0,0,1,13783.77,1,1,4,PLATINUM,857
9026.0,15574743.0,Chiu,577,Spain,Male,29.0,2,0.0,1.0,1,1,,0,0,2,GOLD,665
9027.0,15807593.0,Berry,546,Spain,Female,36.0,7,85660.96,1.0,0,0,134778.01,0,0,4,PLATINUM,527
9028.0,15686718.0,Hung,802,Germany,Male,37.0,9,115569.21,1.0,0,1,119782.89,0,0,1,GOLD,927
9029.0,15695299.0,Mordvinova,590,France,Female,45.0,2,81828.22,1.0,1,0,52167.97,invalid_value,0,1,SILVER,691
9030.0,15722701.0,Bruno,594,Germany,Male,18.0,1,132694.73,1.0,1,0,167689.56,0,0,3,SILVER,323
9031.0,,Arbour,577,Spain,Male,51.0,2,108867.0,1.0,0,0,140800.66,1,1,4,,456
9032.0,15742323.0,Barese,541,France,Male,39.0,7,0.0,2.0,1,0,19823.02,0,0,5,PLATINUM,781
9033.0,15658435.0,Hingston,781,France,,27.0,5,0.0,invalid_value,0,0,,0,0,2,PLATINUM,905
9034.0,15586029.0,Davis,806,Germany,Male,34.0,2,96152.68,2.0,1,0,143711.02,0,0,2,GOLD,303
9035.0,15772337.0,Lawrence,723,Germany,Female,49.0,0,153855.52,1.0,1,1,180862.26,1,1,3,PLATINUM,965
9036.0,15807555.0,Chung,535,France,Male,45.0,2,0.0,2.0,1,0,125658.28,0,0,5,DIAMOND,430
9037.0,15603378.0,Padovano,768,France,Female,36.0,3,141334.95,1.0,0,1,125870.5,0,0,3,DIAMOND,277
9038.0,15792862.0,Blinova,653,Germany,Male,41.0,1,104584.11,1.0,1,0,15126.32,1,1,4,PLATINUM,576
9039.0,15657349.0,Carter,803,Germany,Female,50.0,8,98173.02,1.0,0,0,22457.25,1,1,5,PLATINUM,642
9040.0,15777614.0,Webb,545,Spain,Female,44.0,1,0.0,2.0,1,1,82614.89,0,0,3,DIAMOND,874
9041.0,15653952.0,T'an,581,Germany,Female,38.0,3,135157.05,1.0,1,1,32919.42,0,0,3,SILVER,622
9042.0,15724336.0,Yates,513,Germany,Female,49.0,5,171601.27,1.0,1,0,126223.84,0,0,3,,844
9043.0,15689594.0,Su,731,France,Male,29.0,5,179539.2,1.0,0,0,invalid_value,0,0,5,DIAMOND,826
9044.0,15801920.0,Christian,727,Germany,,39.0,5,80615.46,2.0,0,0,180962.32,0,0,3,GOLD,892
9045.0,15653347.0,Chiu,560,Spain,Male,47.0,1,0.0,1.0,0,0,128882.66,1,1,1,SILVER,762
9046.0,15749951.0,Sacco,766,Germany,Male,27.0,5,126285.73,1.0,1,0,177614.17,1,1,3,SILVER,969
9047.0,15648178.0,Lettiere,630,Germany,Female,23.0,4,137964.51,1.0,0,1,174570.55,0,0,1,DIAMOND,
9048.0,15738662.0,Daluchi,652,Germany,Male,41.0,9,159434.03,1.0,1,0,178373.93,0,0,5,GOLD,invalid_value
9049.0,15640855.0,T'ien,729,Germany,Male,40.0,5,invalid_value,2.0,1,0,103396.08,0,0,4,SILVER,995
9050.0,15584288.0,Hung,629,France,Female,33.0,6,0.0,2.0,1,1,59129.72,0,0,5,SILVER,632
9051.0,15760988.0,Liu,667,Germany,Male,33.0,9,124573.33,2.0,0,0,683.37,0,0,3,PLATINUM,899
9052.0,15569624.0,Feng,671,Germany,Female,31.0,6,105864.6,2.0,1,0,145567.34,0,0,5,GOLD,674
9053.0,15597949.0,Gilbert,768,Germany,Female,47.0,5,104552.61,1.0,1,0,48137.08,1,1,4,PLATINUM,245
9054.0,15604551.0,Robb,732,France,Female,35.0,3,0.0,2.0,1,0,90876.95,0,0,3,SILVER,518
